2021-03-27 00:00:00.780 [nioEventLoopGroup-3-16] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler - unsubscribeEvent：PERSONS
2021-03-27 00:12:32.547 [nioEventLoopGroup-3-5] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler - received settings ack
2021-03-27 00:12:32.678 [nioEventLoopGroup-3-6] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler -  创建了一个新的[ Http2ClientHandler ] Http2ClientHandler: com.dycn.airportconsumer.faceplate.Http2ClientHandler@a63f23
2021-03-27 00:12:32.690 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] INFO  com.dycn.airportconsumer.faceplate.HttpConnection - 【==>netty client Connected to 10.31.255.66：8443】
2021-03-27 00:12:32.693 [nioEventLoopGroup-3-6] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_ISSUED
2021-03-27 00:12:32.796 [nioEventLoopGroup-3-6] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: SslHandshakeCompletionEvent(SUCCESS)
2021-03-27 00:12:32.810 [nioEventLoopGroup-3-6] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: io.netty.handler.codec.http2.Http2ConnectionPrefaceAndSettingsFrameWrittenEvent@589f0466
2021-03-27 00:12:32.810 [nioEventLoopGroup-3-6] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_SUCCESSFUL
2021-03-27 00:12:32.829 [nioEventLoopGroup-3-6] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler - received settings ack
2021-03-27 00:12:32.981 [nioEventLoopGroup-3-7] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler -  创建了一个新的[ Http2ClientHandler ] Http2ClientHandler: com.dycn.airportconsumer.faceplate.Http2ClientHandler@62809782
2021-03-27 00:12:32.996 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] INFO  com.dycn.airportconsumer.faceplate.HttpConnection - 【==>netty client Connected to 10.31.255.38：8443】
2021-03-27 00:12:32.998 [nioEventLoopGroup-3-7] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_ISSUED
2021-03-27 00:12:33.122 [nioEventLoopGroup-3-7] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: SslHandshakeCompletionEvent(SUCCESS)
2021-03-27 00:12:33.169 [nioEventLoopGroup-3-7] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: io.netty.handler.codec.http2.Http2ConnectionPrefaceAndSettingsFrameWrittenEvent@589f0466
2021-03-27 00:12:33.170 [nioEventLoopGroup-3-7] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_SUCCESSFUL
2021-03-27 00:12:33.309 [nioEventLoopGroup-3-7] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler - received settings ack
2021-03-27 00:12:33.451 [nioEventLoopGroup-3-8] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler -  创建了一个新的[ Http2ClientHandler ] Http2ClientHandler: com.dycn.airportconsumer.faceplate.Http2ClientHandler@5ea24891
2021-03-27 00:12:33.462 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] INFO  com.dycn.airportconsumer.faceplate.HttpConnection - 【==>netty client Connected to 10.31.255.35：8443】
2021-03-27 00:12:33.463 [nioEventLoopGroup-3-8] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_ISSUED
2021-03-27 00:12:33.573 [nioEventLoopGroup-3-8] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: SslHandshakeCompletionEvent(SUCCESS)
2021-03-27 00:12:33.592 [nioEventLoopGroup-3-8] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: io.netty.handler.codec.http2.Http2ConnectionPrefaceAndSettingsFrameWrittenEvent@589f0466
2021-03-27 00:12:33.592 [nioEventLoopGroup-3-8] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_SUCCESSFUL
2021-03-27 00:12:33.609 [nioEventLoopGroup-3-8] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler - received settings ack
2021-03-27 00:12:33.773 [nioEventLoopGroup-3-9] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler -  创建了一个新的[ Http2ClientHandler ] Http2ClientHandler: com.dycn.airportconsumer.faceplate.Http2ClientHandler@7cd83a9a
2021-03-27 00:12:33.786 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] INFO  com.dycn.airportconsumer.faceplate.HttpConnection - 【==>netty client Connected to 10.31.255.26：8443】
2021-03-27 00:12:33.787 [nioEventLoopGroup-3-9] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_ISSUED
2021-03-27 00:12:33.998 [nioEventLoopGroup-3-9] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: SslHandshakeCompletionEvent(SUCCESS)
2021-03-27 00:12:34.030 [nioEventLoopGroup-3-9] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: io.netty.handler.codec.http2.Http2ConnectionPrefaceAndSettingsFrameWrittenEvent@589f0466
2021-03-27 00:12:34.030 [nioEventLoopGroup-3-9] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_SUCCESSFUL
2021-03-27 00:12:34.050 [nioEventLoopGroup-3-9] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler - received settings ack
2021-03-27 00:12:34.177 [nioEventLoopGroup-3-10] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler -  创建了一个新的[ Http2ClientHandler ] Http2ClientHandler: com.dycn.airportconsumer.faceplate.Http2ClientHandler@b836042
2021-03-27 00:12:34.190 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] INFO  com.dycn.airportconsumer.faceplate.HttpConnection - 【==>netty client Connected to 10.31.255.17：8443】
2021-03-27 00:12:34.193 [nioEventLoopGroup-3-10] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_ISSUED
2021-03-27 00:12:34.292 [nioEventLoopGroup-3-10] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: SslHandshakeCompletionEvent(SUCCESS)
2021-03-27 00:12:34.306 [nioEventLoopGroup-3-10] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: io.netty.handler.codec.http2.Http2ConnectionPrefaceAndSettingsFrameWrittenEvent@589f0466
2021-03-27 00:12:34.306 [nioEventLoopGroup-3-10] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_SUCCESSFUL
2021-03-27 00:12:34.382 [nioEventLoopGroup-3-10] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler - received settings ack
2021-03-27 00:12:34.508 [nioEventLoopGroup-3-11] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler -  创建了一个新的[ Http2ClientHandler ] Http2ClientHandler: com.dycn.airportconsumer.faceplate.Http2ClientHandler@742531d4
2021-03-27 00:12:34.523 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] INFO  com.dycn.airportconsumer.faceplate.HttpConnection - 【==>netty client Connected to 10.31.255.23：8443】
2021-03-27 00:12:34.525 [nioEventLoopGroup-3-11] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_ISSUED
2021-03-27 00:12:34.728 [nioEventLoopGroup-3-11] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: SslHandshakeCompletionEvent(SUCCESS)
2021-03-27 00:12:34.743 [nioEventLoopGroup-3-11] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: io.netty.handler.codec.http2.Http2ConnectionPrefaceAndSettingsFrameWrittenEvent@589f0466
2021-03-27 00:12:34.744 [nioEventLoopGroup-3-11] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_SUCCESSFUL
2021-03-27 00:12:34.763 [nioEventLoopGroup-3-11] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler - received settings ack
2021-03-27 00:12:34.898 [nioEventLoopGroup-3-12] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler -  创建了一个新的[ Http2ClientHandler ] Http2ClientHandler: com.dycn.airportconsumer.faceplate.Http2ClientHandler@5669e64d
2021-03-27 00:12:34.914 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] INFO  com.dycn.airportconsumer.faceplate.HttpConnection - 【==>netty client Connected to 10.31.255.18：8443】
2021-03-27 00:12:34.915 [nioEventLoopGroup-3-12] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_ISSUED
2021-03-27 00:12:35.119 [nioEventLoopGroup-3-12] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: SslHandshakeCompletionEvent(SUCCESS)
2021-03-27 00:12:35.137 [nioEventLoopGroup-3-12] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: io.netty.handler.codec.http2.Http2ConnectionPrefaceAndSettingsFrameWrittenEvent@589f0466
2021-03-27 00:12:35.137 [nioEventLoopGroup-3-12] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_SUCCESSFUL
2021-03-27 00:12:35.157 [nioEventLoopGroup-3-12] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler - received settings ack
2021-03-27 00:12:35.289 [nioEventLoopGroup-3-13] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler -  创建了一个新的[ Http2ClientHandler ] Http2ClientHandler: com.dycn.airportconsumer.faceplate.Http2ClientHandler@2622ab53
2021-03-27 00:12:35.302 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] INFO  com.dycn.airportconsumer.faceplate.HttpConnection - 【==>netty client Connected to 10.31.255.20：8443】
2021-03-27 00:12:35.305 [nioEventLoopGroup-3-13] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_ISSUED
2021-03-27 00:12:35.401 [nioEventLoopGroup-3-13] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: SslHandshakeCompletionEvent(SUCCESS)
2021-03-27 00:12:35.475 [nioEventLoopGroup-3-13] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: io.netty.handler.codec.http2.Http2ConnectionPrefaceAndSettingsFrameWrittenEvent@589f0466
2021-03-27 00:12:35.475 [nioEventLoopGroup-3-13] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_SUCCESSFUL
2021-03-27 00:12:35.497 [nioEventLoopGroup-3-13] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler - received settings ack
2021-03-27 00:12:35.656 [nioEventLoopGroup-3-14] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler -  创建了一个新的[ Http2ClientHandler ] Http2ClientHandler: com.dycn.airportconsumer.faceplate.Http2ClientHandler@54361d06
2021-03-27 00:12:35.669 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] INFO  com.dycn.airportconsumer.faceplate.HttpConnection - 【==>netty client Connected to 10.31.255.21：8443】
2021-03-27 00:12:35.670 [nioEventLoopGroup-3-14] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_ISSUED
2021-03-27 00:12:35.770 [nioEventLoopGroup-3-14] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: SslHandshakeCompletionEvent(SUCCESS)
2021-03-27 00:12:35.784 [nioEventLoopGroup-3-14] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: io.netty.handler.codec.http2.Http2ConnectionPrefaceAndSettingsFrameWrittenEvent@589f0466
2021-03-27 00:12:35.784 [nioEventLoopGroup-3-14] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_SUCCESSFUL
2021-03-27 00:12:35.834 [nioEventLoopGroup-3-14] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler - received settings ack
2021-03-27 00:12:35.994 [nioEventLoopGroup-3-15] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler -  创建了一个新的[ Http2ClientHandler ] Http2ClientHandler: com.dycn.airportconsumer.faceplate.Http2ClientHandler@1e2cd1ec
2021-03-27 00:12:36.008 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] INFO  com.dycn.airportconsumer.faceplate.HttpConnection - 【==>netty client Connected to 10.31.255.22：8443】
2021-03-27 00:12:36.010 [nioEventLoopGroup-3-15] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_ISSUED
2021-03-27 00:12:36.105 [nioEventLoopGroup-3-15] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: SslHandshakeCompletionEvent(SUCCESS)
2021-03-27 00:12:36.118 [nioEventLoopGroup-3-15] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: io.netty.handler.codec.http2.Http2ConnectionPrefaceAndSettingsFrameWrittenEvent@589f0466
2021-03-27 00:12:36.118 [nioEventLoopGroup-3-15] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_SUCCESSFUL
2021-03-27 00:12:36.198 [nioEventLoopGroup-3-15] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler - received settings ack
2021-03-27 00:12:36.369 [nioEventLoopGroup-3-16] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler -  创建了一个新的[ Http2ClientHandler ] Http2ClientHandler: com.dycn.airportconsumer.faceplate.Http2ClientHandler@646ba710
2021-03-27 00:12:36.382 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] INFO  com.dycn.airportconsumer.faceplate.HttpConnection - 【==>netty client Connected to 10.31.255.19：8443】
2021-03-27 00:12:36.384 [nioEventLoopGroup-3-16] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_ISSUED
2021-03-27 00:12:36.493 [nioEventLoopGroup-3-16] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: SslHandshakeCompletionEvent(SUCCESS)
2021-03-27 00:12:36.515 [nioEventLoopGroup-3-16] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: io.netty.handler.codec.http2.Http2ConnectionPrefaceAndSettingsFrameWrittenEvent@589f0466
2021-03-27 00:12:36.515 [nioEventLoopGroup-3-16] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_SUCCESSFUL
2021-03-27 00:12:36.548 [nioEventLoopGroup-3-16] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler - received settings ack
2021-03-27 00:12:36.701 [nioEventLoopGroup-3-1] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler -  创建了一个新的[ Http2ClientHandler ] Http2ClientHandler: com.dycn.airportconsumer.faceplate.Http2ClientHandler@7a3cd8cf
2021-03-27 00:12:36.713 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] INFO  com.dycn.airportconsumer.faceplate.HttpConnection - 【==>netty client Connected to 10.31.255.1：8443】
2021-03-27 00:12:36.714 [nioEventLoopGroup-3-1] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_ISSUED
2021-03-27 00:12:36.805 [nioEventLoopGroup-3-1] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: SslHandshakeCompletionEvent(SUCCESS)
2021-03-27 00:12:36.823 [nioEventLoopGroup-3-1] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: io.netty.handler.codec.http2.Http2ConnectionPrefaceAndSettingsFrameWrittenEvent@589f0466
2021-03-27 00:12:36.823 [nioEventLoopGroup-3-1] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_SUCCESSFUL
2021-03-27 00:12:36.900 [nioEventLoopGroup-3-1] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler - received settings ack
2021-03-27 00:12:37.063 [nioEventLoopGroup-3-2] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler -  创建了一个新的[ Http2ClientHandler ] Http2ClientHandler: com.dycn.airportconsumer.faceplate.Http2ClientHandler@67b11573
2021-03-27 00:12:37.077 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] INFO  com.dycn.airportconsumer.faceplate.HttpConnection - 【==>netty client Connected to 10.31.255.2：8443】
2021-03-27 00:12:37.077 [nioEventLoopGroup-3-2] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_ISSUED
2021-03-27 00:12:37.265 [nioEventLoopGroup-3-2] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: SslHandshakeCompletionEvent(SUCCESS)
2021-03-27 00:12:37.281 [nioEventLoopGroup-3-2] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: io.netty.handler.codec.http2.Http2ConnectionPrefaceAndSettingsFrameWrittenEvent@589f0466
2021-03-27 00:12:37.281 [nioEventLoopGroup-3-2] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_SUCCESSFUL
2021-03-27 00:12:37.302 [nioEventLoopGroup-3-2] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler - received settings ack
2021-03-27 00:12:37.515 [nioEventLoopGroup-3-3] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler -  创建了一个新的[ Http2ClientHandler ] Http2ClientHandler: com.dycn.airportconsumer.faceplate.Http2ClientHandler@1b0170cc
2021-03-27 00:12:37.528 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] INFO  com.dycn.airportconsumer.faceplate.HttpConnection - 【==>netty client Connected to 10.31.255.3：8443】
2021-03-27 00:12:37.529 [nioEventLoopGroup-3-3] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_ISSUED
2021-03-27 00:12:37.666 [nioEventLoopGroup-3-3] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: SslHandshakeCompletionEvent(SUCCESS)
2021-03-27 00:12:37.679 [nioEventLoopGroup-3-3] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: io.netty.handler.codec.http2.Http2ConnectionPrefaceAndSettingsFrameWrittenEvent@589f0466
2021-03-27 00:12:37.679 [nioEventLoopGroup-3-3] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_SUCCESSFUL
2021-03-27 00:12:37.699 [nioEventLoopGroup-3-3] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler - received settings ack
2021-03-27 00:12:37.888 [nioEventLoopGroup-3-4] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler -  创建了一个新的[ Http2ClientHandler ] Http2ClientHandler: com.dycn.airportconsumer.faceplate.Http2ClientHandler@700e184a
2021-03-27 00:12:37.900 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] INFO  com.dycn.airportconsumer.faceplate.HttpConnection - 【==>netty client Connected to 10.31.255.25：8443】
2021-03-27 00:12:37.902 [nioEventLoopGroup-3-4] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_ISSUED
2021-03-27 00:12:38.005 [nioEventLoopGroup-3-4] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: SslHandshakeCompletionEvent(SUCCESS)
2021-03-27 00:12:38.022 [nioEventLoopGroup-3-4] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: io.netty.handler.codec.http2.Http2ConnectionPrefaceAndSettingsFrameWrittenEvent@589f0466
2021-03-27 00:12:38.023 [nioEventLoopGroup-3-4] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_SUCCESSFUL
2021-03-27 00:12:38.045 [nioEventLoopGroup-3-4] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler - received settings ack
2021-03-27 00:12:38.195 [nioEventLoopGroup-3-5] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler -  创建了一个新的[ Http2ClientHandler ] Http2ClientHandler: com.dycn.airportconsumer.faceplate.Http2ClientHandler@78124367
2021-03-27 00:12:38.205 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] INFO  com.dycn.airportconsumer.faceplate.HttpConnection - 【==>netty client Connected to 10.31.255.24：8443】
2021-03-27 00:12:38.205 [nioEventLoopGroup-3-5] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_ISSUED
2021-03-27 00:12:38.309 [nioEventLoopGroup-3-5] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: SslHandshakeCompletionEvent(SUCCESS)
2021-03-27 00:12:38.323 [nioEventLoopGroup-3-5] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: io.netty.handler.codec.http2.Http2ConnectionPrefaceAndSettingsFrameWrittenEvent@589f0466
2021-03-27 00:12:38.324 [nioEventLoopGroup-3-5] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_SUCCESSFUL
2021-03-27 00:12:38.343 [nioEventLoopGroup-3-5] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler - received settings ack
2021-03-27 00:12:38.472 [nioEventLoopGroup-3-6] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler -  创建了一个新的[ Http2ClientHandler ] Http2ClientHandler: com.dycn.airportconsumer.faceplate.Http2ClientHandler@d7da8a9
2021-03-27 00:12:38.484 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] INFO  com.dycn.airportconsumer.faceplate.HttpConnection - 【==>netty client Connected to 10.31.255.50：8443】
2021-03-27 00:12:38.485 [nioEventLoopGroup-3-6] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_ISSUED
2021-03-27 00:12:38.598 [nioEventLoopGroup-3-5] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler - unsubscribeEvent：PERSONS
2021-03-27 00:12:38.610 [nioEventLoopGroup-3-5] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler - [ Receive Data Frame 208] host: 10.31.255.24, response: [{"message": "last transaction is processing..."}]
2021-03-27 00:12:38.620 [nioEventLoopGroup-3-6] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: SslHandshakeCompletionEvent(SUCCESS)
2021-03-27 00:12:38.635 [nioEventLoopGroup-3-6] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: io.netty.handler.codec.http2.Http2ConnectionPrefaceAndSettingsFrameWrittenEvent@589f0466
2021-03-27 00:12:38.635 [nioEventLoopGroup-3-6] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_SUCCESSFUL
2021-03-27 00:12:38.655 [nioEventLoopGroup-3-6] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler - received settings ack
2021-03-27 00:12:38.821 [nioEventLoopGroup-3-7] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler -  创建了一个新的[ Http2ClientHandler ] Http2ClientHandler: com.dycn.airportconsumer.faceplate.Http2ClientHandler@3d7ca91c
2021-03-27 00:12:38.834 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] INFO  com.dycn.airportconsumer.faceplate.HttpConnection - 【==>netty client Connected to 10.31.255.51：8443】
2021-03-27 00:12:38.835 [nioEventLoopGroup-3-7] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_ISSUED
2021-03-27 00:12:38.931 [nioEventLoopGroup-3-7] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: SslHandshakeCompletionEvent(SUCCESS)
2021-03-27 00:12:38.946 [nioEventLoopGroup-3-7] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: io.netty.handler.codec.http2.Http2ConnectionPrefaceAndSettingsFrameWrittenEvent@589f0466
2021-03-27 00:12:38.946 [nioEventLoopGroup-3-7] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_SUCCESSFUL
2021-03-27 00:12:38.968 [nioEventLoopGroup-3-6] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler - unsubscribeEvent：PERSONS
2021-03-27 00:12:38.969 [nioEventLoopGroup-3-7] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler - received settings ack
2021-03-27 00:12:38.978 [nioEventLoopGroup-3-6] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler - [ Receive Data Frame 208] host: 10.31.255.50, response: [{"message": "last transaction is processing..."}]
2021-03-27 00:12:39.096 [nioEventLoopGroup-3-8] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler -  创建了一个新的[ Http2ClientHandler ] Http2ClientHandler: com.dycn.airportconsumer.faceplate.Http2ClientHandler@3c998b5
2021-03-27 00:12:39.106 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] INFO  com.dycn.airportconsumer.faceplate.HttpConnection - 【==>netty client Connected to 10.31.255.6：8443】
2021-03-27 00:12:39.107 [nioEventLoopGroup-3-8] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_ISSUED
2021-03-27 00:12:39.246 [nioEventLoopGroup-3-8] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: SslHandshakeCompletionEvent(SUCCESS)
2021-03-27 00:12:39.262 [nioEventLoopGroup-3-8] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: io.netty.handler.codec.http2.Http2ConnectionPrefaceAndSettingsFrameWrittenEvent@589f0466
2021-03-27 00:12:39.263 [nioEventLoopGroup-3-8] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_SUCCESSFUL
2021-03-27 00:12:39.283 [nioEventLoopGroup-3-8] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler - received settings ack
2021-03-27 00:12:39.468 [nioEventLoopGroup-3-9] INFO  com.dycn.airportconsumer.faceplate.Http2ClientHandler -  创建了一个新的[ Http2ClientHandler ] Http2ClientHandler: com.dycn.airportconsumer.faceplate.Http2ClientHandler@516ae4e5
2021-03-27 00:12:39.479 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] INFO  com.dycn.airportconsumer.faceplate.HttpConnection - 【==>netty client Connected to 10.31.255.65：8443】
2021-03-27 00:12:39.480 [nioEventLoopGroup-3-9] INFO  com.dycn.airportconsumer.faceplate.Http2ClientInitializer - User Event Triggered: UPGRADE_ISSUED
